1.25184,0.474887,1.31915,-0.0489561,-259.939,102.582,5.57671,-151.78,0.0794892,7.828,0.0783778,0.0101545,4.26737
1.26215,0.0804882,1.2263,-0.0550488,-243.455,94.4841,5.9577,-143.014,0.0815894,8.004,0.0812763,0.0101936,4.18609
1.27414,0.547707,1.13511,-0.0611649,-227.293,85.6615,5.00585,-136.626,0.0994806,8.363,0.0852489,0.0118953,4.10084
1.28654,-0.0950748,1.03197,-0.0683021,-209.051,77.3292,5.50218,-126.22,0.0942213,7.714,0.0917606,0.0122143,4.00908
1.29903,-0.755842,0.927462,-0.0756307,-190.588,69.6416,5.50309,-115.443,0.0885552,7.164,0.0875034,0.0123611,3.92158
1.31144,0.861373,0.855383,-0.0830474,-178.302,62.5103,3.69294,-112.098,0.0715308,5.836,0.0721396,0.0122568,3.84944
1.32386,-0.0875675,0.793946,-0.0904015,-168.026,55.7964,3.0917,-109.138,0.0524821,4.286,0.0525328,0.012245,3.7969
1.33604,1.46672,0.792673,-0.0977485,-169.18,49.1488,-0.353097,-120.384,0.0079473,0.66,0.0080817,0.0120414,3.78882
1.34854,-0.920775,0.797151,-0.104973,-171.404,42.2374,-0.66295,-129.829,-0.0224031,-1.813,-0.021831,0.0123569,3.81065
1.36093,-0.641563,0.837997,-0.112387,-180.573,35.0176,-2.75715,-148.313,-0.055321,-4.515,-0.0557915,0.0122527,3.86644
1.37337,-0.525282,0.895241,-0.119739,-192.846,27.2688,-3.67211,-169.249,-0.0719483,-5.843,-0.0715926,0.0123136,3.93804
1.38572,0.354201,0.966094,-0.127127,-207.712,18.9998,-4.48926,-193.202,-0.0763229,-6.256,-0.0770338,0.0122,4.01507
1.39814,0.579543,1.03723,-0.134447,-222.619,10.0765,-4.4711,-217.014,-0.0762808,-6.21,-0.0757617,0.0122835,4.09083
1.41039,-0.303048,1.09396,-0.141817,-234.798,0.810134,-3.70993,-237.698,-0.0697471,-5.767,-0.0708392,0.0120942,4.16167
1.42321,1.40007,1.15035,-0.149074,-246.891,-9.40482,-3.5138,-259.809,-0.0564734,-4.454,-0.0538675,0.0126793,4.21554
1.43542,0.87144,1.189,-0.156681,-255.679,-19.4477,-2.6898,-277.816,-0.039735,-3.301,-0.0418542,0.0120373,4.25739
1.44782,0.983304,1.20636,-0.163904,-260.351,-29.8689,-1.40326,-291.623,-0.0199943,-1.63,-0.0196207,0.0122665,4.27701
1.46018,0.584738,1.20816,-0.171264,-262.091,-40.3279,-0.524245,-302.943,-0.00807129,-0.66,-0.00809586,0.0122292,4.28511
1.47247,0.583003,1.19901,-0.178601,-261.745,-50.7138,0.104749,-312.354,0.00291836,0.24,0.00293501,0.0121599,4.28218
1.48454,8.92304,1.27289,-0.185897,-277.169,-61.503,-4.76351,-343.436,0.00332821,0.279,0.0033926,0.0119291,4.27878
1.49679,0.0260233,1.29238,-0.193055,-282.232,-72.6583,-1.53992,-356.43,-0.0327766,-2.706,-0.0322801,0.0121126,4.31106
1.50923,-0.0832318,1.30182,-0.200322,-285.408,-84.1139,-0.951236,-370.473,-0.023801,-1.935,-0.0234378,0.0123003,4.3345
1.52167,-0.249788,1.31173,-0.207702,-288.693,-95.7118,-0.98308,-385.388,-0.025706,-2.088,-0.0256829,0.0123113,4.36018
1.53402,-1.08842,1.33672,-0.215089,-294.843,-107.432,-1.86005,-404.135,-0.0489583,-4.019,-0.0494791,0.0121817,4.40966
1.54632,-0.750176,1.35456,-0.222398,-299.622,-119.322,-1.44777,-420.392,-0.0390373,-3.21,-0.0391033,0.0121612,4.44877
1.55825,2.01994,1.33405,-0.229695,-297.112,-130.754,0.78427,-427.082,0.0266009,2.256,0.0274356,0.0117912,4.42133
1.57064,-0.864931,1.24795,-0.236769,-282.097,-142.04,4.51199,-419.625,0.0673322,5.492,0.0647571,0.0122601,4.35657
1.58302,1.01836,1.12943,-0.244126,-260.975,-152.467,6.35562,-407.086,0.117248,9.576,0.117402,0.0122439,4.23917
1.59543,0.487935,0.989448,-0.251472,-235.775,-161.908,7.56575,-390.117,0.135222,11.019,0.134916,0.0122717,4.10426
1.60783,2.95366,0.866595,-0.258835,-213.832,-170.46,6.59618,-377.695,0.143751,11.729,0.143934,0.012256,3.96032
1.62028,2.77261,0.751677,-0.266188,-193.394,-178.229,6.11651,-365.506,0.135928,11.042,0.135331,0.0123101,3.82499
1.63272,-1.47467,0.591956,-0.273575,-164.451,-184.814,8.68921,-340.576,0.138416,11.279,0.138846,0.012272,3.68614
1.64513,1.56584,0.475792,-0.280938,-143.779,-190.569,6.20948,-328.138,0.127105,10.363,0.127175,0.0122653,3.55897
1.65723,-0.477568,0.862258,-0.288297,-218.605,-199.103,-23.0416,-440.75,-2.79403,-233.53,-0.4,0.0119643,6.42328
1.66966,-0.368053,0.695382,-0.295476,-188.263,-206.658,9.0906,-385.83,0.160478,13.05,0.156135,0.0122971,6.26714
1.68204,-0.0832318,0.526312,-0.302854,-157.542,-212.953,9.24316,-361.251,0.162224,13.248,0.162912,0.0122452,6.10423
1.69444,2.01494,0.38467,-0.310201,-132.025,-218.238,7.66253,-342.601,0.158409,12.912,0.158109,0.0122683,5.94612
1.70682,0.374605,0.188988,-0.317562,-96.2445,-222.081,10.7739,-307.552,0.197029,16.103,0.197557,0.0122356,5.74856
1.71922,-2.47061,-0.0351625,-0.324903,-55.0507,-224.284,12.3768,-266.958,0.199984,16.309,0.19955,0.0122622,5.54901
1.73162,-2.14652,-0.287158,-0.332261,-8.56939,-224.626,13.9741,-219.222,0.23307,19.019,0.233215,0.0122546,5.3158
1.74402,0.703614,-0.511144,-0.324908,35.385,-223.211,13.209,-174.617,0.236354,19.279,0.236256,0.0122596,5.07954
1.7564,-3.16918,-0.781898,-0.317552,88.2257,-219.686,15.8996,-115.561,0.246327,20.118,0.246639,0.0122441,4.8329
1.76884,0.889809,-0.986377,-0.310206,128.473,-214.526,12.0476,-74.006,0.224591,18.248,0.223431,0.0123077,4.60947
1.78122,-0.867201,-1.22548,-0.302821,175.305,-207.526,14.0998,-18.1212,0.241327,19.721,0.24272,0.012237,4.36675
1.79373,-0.641563,-1.48334,-0.295479,225.693,-198.411,14.9994,42.2819,0.269403,21.767,0.266364,0.0123767,4.10039
1.80605,-1.76007,-1.71325,-0.288053,270.788,-187.662,13.6575,96.783,0.225504,18.538,0.229439,0.0121644,3.87095
1.81901,-0.921859,-1.87793,-0.280754,303.464,-174.959,9.38492,137.89,0.183847,14.332,0.174341,0.0128277,3.69661
1.83137,-5.43449,-2.06643,-0.273057,340.74,-161.426,11.2829,190.597,0.146571,12.042,0.154472,0.0121717,3.54214
1.84374,-6.04227,-2.21633,-0.265754,370.61,-146.657,9.01105,232.964,0.111634,9.141,0.111261,0.0122125,3.43088
1.85613,-2.78022,-2.31552,-0.258427,390.847,-131.061,6.09713,265.883,0.094609,7.737,0.0944877,0.0122281,3.33639
1.86859,-4.11744,-2.39521,-0.25109,407.384,-114.666,4.94004,297.657,0.0628359,5.095,0.0623023,0.0123329,3.27409
1.88087,-6.98846,-2.47036,-0.24369,423.068,-97.9234,4.76468,329.909,0.0290216,2.393,0.0295125,0.0121277,3.24457
1.89334,-4.55018,-2.50304,-0.236414,430.658,-80.5874,2.26686,352.338,0.0122004,0.989,0.0119943,0.0123361,3.23258
1.90576,-3.8539,-2.53394,-0.229012,437.935,-63.0592,2.18585,377.062,0.0174663,1.424,0.0175667,0.0122656,3.21501
1.91789,-1.70358,-2.59928,-0.221653,451.749,-45.3638,4.23958,410.625,0.0728041,6.065,0.074391,0.012004,3.14062
1.93026,-2.64184,-2.66679,-0.21445,465.944,-26.7732,4.27732,443.449,0.0690216,5.645,0.0677624,0.012227,3.07286
1.94264,-3.52384,-2.78924,-0.207114,490.604,-7.158,7.415,490.861,0.115271,9.408,0.115032,0.0122524,2.95783
1.95491,-5.59463,-2.94873,-0.199763,522.305,13.4685,9.65044,545.424,0.131139,10.836,0.132768,0.0121022,2.82506
1.96733,-1.64202,-3.04876,-0.192501,542.689,35.2254,6.1126,584.027,0.115967,9.439,0.114233,0.0122859,2.71083
1.9796,-15.7893,-3.27166,-0.18513,586.44,58.4313,13.2923,658.164,0.0952053,7.851,0.0964569,0.0121265,2.61437
1.99247,-6.63254,-3.35114,-0.177854,602.924,83.4895,4.76816,691.182,0.0486661,3.821,0.0463354,0.0127365,2.56804
2.00481,-3.40478,-3.4064,-0.170212,614.875,107.839,3.62822,726.343,0.0526695,4.34,0.0552764,0.0121358,2.51276
2.01719,-4.28055,-3.44508,-0.16293,623.608,132.773,2.6258,759.007,0.0305345,2.492,0.0302425,0.012253,2.48252
